pF,VWC,manual,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
0.079,45.98,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.23,45.87,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.267,45.76,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.326,45.63,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.42,45.5,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.473,45.37,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.519,45.23,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.569,45.09,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.495,44.95,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.43,44.81,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.509,44.67,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.581,44.52,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.645,44.38,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.681,44.23,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.716,44.06,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.754,43.91,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.789,43.77,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.814,43.63,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.838,43.49,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.868,43.36,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.898,43.2,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.929,43.04,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.938,42.86,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
0.965,42.67,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.01,42.47,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.033,42.25,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.059,42.03,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.096,41.78,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.13,41.5,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.165,41.22,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.196,40.95,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.223,40.68,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.248,40.43,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.275,40.17,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.303,39.91,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.325,39.67,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.347,39.43,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.368,39.2,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.386,38.97,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.408,38.7,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.431,38.38,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.451,38.06,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.474,37.73,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.499,37.4,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.528,37.03,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.559,36.62,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.586,36.23,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.607,35.88,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.625,35.56,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.643,35.22,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.661,34.9,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.677,34.58,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.692,34.28,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.704,33.99,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.719,33.68,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.74,33.32,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.766,32.89,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.796,32.44,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.824,32,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.848,31.6,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.868,31.23,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.887,30.88,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.907,30.54,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.93,30.18,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.957,29.81,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
1.986,29.41,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.018,28.97,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.05,28.52,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.082,28.12,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.115,27.73,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.149,27.34,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.186,26.94,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.225,26.54,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.267,26.14,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.312,25.73,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.358,25.31,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.409,24.87,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.464,24.42,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.522,23.98,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.58,23.56,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.637,23.16,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.694,22.76,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.749,22.39,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2.8,22.04,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
3.702,14.84,NA,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
5.91,4.83,1,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
5.78,5.27,1,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
5.2,8.11,1,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
5.22,7.86,1,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
4.68,10.74,1,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
4.67,10.81,1,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
-2,38.42,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-2,38.41,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-2,38.4,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-2,38.38,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-2,38.36,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-0.388,38.33,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-0.302,38.31,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-0.299,38.28,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-0.291,38.25,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-0.259,38.22,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
-0.121,38.18,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.047,38.14,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.179,38.1,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.295,38.06,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.364,38.02,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.391,37.98,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.443,37.93,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.502,37.87,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.576,37.81,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.601,37.75,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.532,37.7,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.57,37.64,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.68,37.58,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.752,37.52,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.839,37.46,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.901,37.39,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.938,37.32,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.947,37.26,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.978,37.19,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.044,37.12,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.063,37.05,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.074,36.97,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.082,36.89,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.095,36.81,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.094,36.72,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.066,36.64,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.098,36.55,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.146,36.45,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.17,36.36,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.176,36.28,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.186,36.18,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.22,36.07,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.255,35.95,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.288,35.83,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.324,35.71,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.36,35.6,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.396,35.48,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.433,35.36,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.473,35.24,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.512,35.12,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.55,34.99,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.586,34.86,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.621,34.73,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.657,34.61,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.691,34.48,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.725,34.35,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.755,34.23,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.781,34.1,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.808,33.98,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.836,33.86,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.861,33.73,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.887,33.61,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.912,33.48,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.936,33.35,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.957,33.21,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.975,33.08,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
1.993,32.95,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.01,32.81,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.026,32.68,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.041,32.55,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.056,32.42,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.071,32.29,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.086,32.15,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.102,32.01,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.119,31.86,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.138,31.71,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.157,31.56,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.177,31.38,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.197,31.21,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.218,31.03,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.239,30.84,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.262,30.65,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.286,30.44,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.311,30.24,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.335,30.04,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.359,29.84,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.383,29.65,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.406,29.46,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.428,29.28,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.45,29.1,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.472,28.91,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.493,28.73,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.514,28.56,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.533,28.38,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.551,28.22,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.569,28.06,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.587,27.89,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.605,27.73,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
2.621,27.57,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
3.397,23.49,NA,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
5.83,7.2,1,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
5.79,7.33,1,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
3.89,18.94,1,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
4,17.87,1,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
4.77,13.27,1,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
4.86,12.62,1,23B,20 - 25 cm,23,B,NO,CT,20,25,6,40,11/17/2017
0.297,40.26,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.301,40.26,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.309,40.26,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.319,40.25,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.331,40.24,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.344,40.23,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.356,40.21,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.36,40.19,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.342,40.18,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.317,40.16,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.325,40.13,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.355,40.1,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.379,40.07,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.407,40.04,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.436,40,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.432,39.96,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.441,39.92,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.465,39.88,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.486,39.83,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.543,39.78,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.512,39.73,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.505,39.68,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.615,39.62,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.678,39.56,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.704,39.49,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.644,39.42,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.553,39.34,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.581,39.26,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.651,39.17,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.722,39.08,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.767,38.98,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.798,38.87,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.852,38.76,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.895,38.65,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.906,38.54,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.832,38.43,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.78,38.32,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.863,38.22,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.905,38.11,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.899,37.99,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.934,37.87,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
0.994,37.75,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.032,37.62,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.066,37.48,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.099,37.35,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.123,37.21,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.159,37.07,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.188,36.92,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.212,36.78,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.234,36.64,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.255,36.5,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.29,36.36,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.33,36.21,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.359,36.07,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.386,35.92,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.413,35.79,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.44,35.64,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.475,35.49,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.504,35.33,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.534,35.17,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.57,35,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.599,34.8,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.632,34.61,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.67,34.43,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.704,34.24,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.73,34.04,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.758,33.8,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.789,33.54,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.818,33.28,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.849,33.03,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.885,32.76,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.92,32.48,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.95,32.22,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
1.978,31.97,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.007,31.72,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.034,31.47,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.06,31.24,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.084,31.02,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.104,30.8,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.125,30.57,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.148,30.34,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.175,30.12,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.206,29.88,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.236,29.65,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.268,29.42,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.304,29.17,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.34,28.91,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.375,28.66,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.407,28.42,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.437,28.19,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.47,27.95,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
2.506,27.7,NA,23T,0 - 5 cm,23,T,NO,CT,0,5,6,40,11/17/2017
